id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1837153,Musician's Quarters,9601147,Chester,,Hyde Park,41.79963,-87.59477,Entire home/apt,115,3,45,2019-08-05,0.57,1,365
1852665,BIG LOFT Location RIVER WEST Brick,3965428,Rob,,Near West Side,41.88575,-87.65052,Entire home/apt,200,60,0,,,76,322
1854000,Elegant Lakefront Near Wrigley Field Lake Michigan,9471604,James,,Lincoln Park,41.93283,-87.64315,Entire home/apt,225,1,152,2020-04-12,1.93,1,365
1900901,"Delightful Bedroom in vintage home,  Rogers Park",2453507,Estelle,,Rogers Park,42.004,-87.67503,Private room,80,3,27,2017-09-03,0.36,3,357
1917311,Luxury Home South Loop,4547638,Rochelle,,Loop,41.86991,-87.62856,Entire home/apt,200,3,23,2018-06-04,0.29,1,0
1921670,The Hideout,9959757,Jedidiah,,Avondale,41.94663,-87.70783,Entire home/apt,90,2,231,2020-06-14,3.55,4,309
1944802,High Floor South Loop GYM POOL,3965428,Rob,,Near South Side,41.85453,-87.62052,Entire home/apt,190,60,14,2016-10-15,0.19,76,365
1954633,Lincoln Park/DePaul  - Private room & bathroom,3217364,Mary Kay,,Lincoln Park,41.93101,-87.65878,Private room,100,1,179,2020-03-15,2.40,1,346
1960332,Admire Colorful Art at an Eclectic Wrigleyville Home,10129776,Teri,,Lake View,41.94432,-87.65988,Entire home/apt,349,1,12,2020-04-05,0.51,6,345
1964520,Nowhere Will You Feel More at Home,10129776,Teri,,Lake View,41.94993,-87.66173,Entire home/apt,249,3,29,2020-02-16,0.75,6,325
1965410,Wrigleyville Gem-Eclectic Artsy Style You'll Love!,10129776,Teri,,Lake View,41.94943,-87.66129,Entire home/apt,549,3,33,2020-03-01,0.68,6,344
1989590,Cozy Bedroom in Spacious Duplex Apt,10260239,Laura And Joel,,West Town,41.91344,-87.69031,Private room,55,3,200,2020-02-16,2.56,1,333
1995991,2 Bedroom Modern Vintage Greystone,2498054,Henry,,Lake View,41.9453,-87.65084,Entire home/apt,65,3,276,2020-03-09,3.51,1,216
2011301,Bucktown - Great Northside Location,5166793,Carrie & Brad,,Logan Square,41.92118,-87.68678,Private room,75,1,198,2020-03-15,2.50,2,83
2012443,Great space in hip neighborhood!,7245979,Jason,,West Town,41.89278,-87.66131,Private room,55,3,188,2020-03-18,2.58,1,267
2046900,Cozy 2BD in Ravenswood area,10493625,Sonata,,North Center,41.95611,-87.67708,Entire home/apt,116,2,45,2019-12-23,0.58,1,172
2051690,Extra Bedroom with private entrance,10514167,Mona,,West Ridge,41.98864,-87.69345,Private room,50,10,22,2020-05-25,0.29,2,359
2062638,Downtown Urban Oasis 3BR + Huge Deck & Parking!,1876597,The Adventurers,,West Town,41.8967,-87.65734,Entire home/apt,295,2,143,2020-03-15,1.81,2,356
2075573,Water Tower Experience at Ellis Place,2465946,Becky & John,,Oakland,41.82926,-87.60859,Private room,60,1,206,2020-01-01,2.61,4,354
2087914,Petite Victorian 1,10658260,Eli,,Lower West Side,41.85658,-87.65423,Entire home/apt,120,1,127,2019-10-26,1.72,1,360
2093894,✔ 30% off 7+ Days - Awesome Room in Great Location,8549643,Trove,,Lincoln Park,41.91827,-87.65263,Private room,85,1,247,2019-12-12,3.20,12,0
2103986,Mid-Century Townhouse in Lakeview,1838943,Sunnie/Randolph,,Lake View,41.93395,-87.63923,Private room,75,1,137,2020-02-08,1.85,2,298
2139407,Urban Farm Fun!  Walk to Metra/CTA,10917550,Nicky,,East Garfield Park,41.88745,-87.70784,Entire home/apt,83,1,410,2020-06-06,5.23,3,354
2163634,Bright Spacious 2 BR,223896,Stephanie,,Norwood Park,41.99462,-87.7795,Entire home/apt,95,1,173,2020-03-23,2.34,1,322
2189522,Casa Corazón (E) near Rush / UIC,1559157,Amanda,,Lower West Side,41.84828,-87.68021,Private room,70,2,139,2020-02-16,1.84,2,357
2198953,"Spacious, private, comfy Logan Square apartment",9406905,Diann,,Logan Square,41.92261,-87.71464,Entire home/apt,120,4,101,2020-03-16,1.72,1,87
2227179,Ukrainian Village Apartment,11365636,Christiane & Anders,,West Town,41.89984,-87.6764,Entire home/apt,100,5,46,2019-10-14,0.59,1,140
2261568,Unique 3Bedroom Penthouse,4525503,Nejla Yatkin And Enki,,Lincoln Park,41.91944,-87.65894,Entire home/apt,140,365,2,2014-08-02,0.03,2,169
2298310,"Hyde Park, Chicago. Free bike. Parking.",1385332,Patt,,Kenwood,41.80379,-87.60386,Private room,29,2,21,2020-02-29,0.28,18,179
2305194,Wrigley Hostel - 4 Bed Private Room,7391164,Wrigley Hostel,,Lake View,41.94594,-87.65431,Hotel room,96,1,51,2020-02-09,0.68,5,365
2305230,Wrigley Hostel - 10 Bed Shared Room,7391164,Wrigley Hostel,,Lake View,41.94594,-87.65431,Hotel room,27,1,311,2020-03-12,4.63,5,352
2320027,Carriage House in Wicker Park,11848299,Anton,,West Town,41.90669,-87.68283,Entire home/apt,105,2,158,2019-09-16,2.05,1,0
2396340,"Unique, Handcrafted Art Gallery Condo in River West Chicago",5228189,Matthew,,West Town,41.89648,-87.65651,Entire home/apt,302,1,350,2020-04-21,4.59,5,353
2429295,Old school Chicago apartment,12416635,David,,Near West Side,41.86756,-87.68662,Private room,79,1,51,2020-03-23,0.68,3,322
2437230,City Hideaway,7000138,Brock & Kim,,North Center,41.94264,-87.68336,Entire home/apt,105,1,80,2019-10-14,1.09,1,144
2453598,FULTON/RIVER NORTH MODERN LUXURY STUDIO,3965428,Rob,,Near West Side,41.8877,-87.64276,Entire home/apt,130,60,7,2018-05-29,0.09,76,365
2458029,2nd bedroom for rent,12568368,Deirdre,,Lake View,41.93501,-87.64819,Private room,113,1,14,2020-03-18,0.20,1,342
2459132,Conveniently Located!,12059561,Rick,,Portage Park,41.96703,-87.75087,Private room,95,2,67,2017-05-21,0.90,1,364
2473938,Art studio + house in one,12653262,Stephanie,,Lower West Side,41.85105,-87.67942,Private room,60,30,128,2019-11-11,1.68,2,1
2479175,Cozy Garden-Subterranean Apartment,12681444,Jenny,,Lincoln Square,41.96293,-87.69358,Entire home/apt,85,2,169,2020-03-15,2.25,1,148
2496594,Chicago MostWanted LOCATION Mag Mil,3965428,Rob,,Near North Side,41.89009,-87.62304,Entire home/apt,161,31,4,2014-11-05,0.05,76,365
2499596,Vintage Apartment in the Heart of the Ukrainian Village,2768314,Jason,,West Town,41.90006,-87.68096,Entire home/apt,119,5,148,2020-03-17,1.94,1,54
2509508,Entire Condo near Univ. of Chicago,528231,Ray,,Kenwood,41.81207,-87.60417,Entire home/apt,85,3,18,2014-11-03,0.24,1,0
2510602,2 bedroom MAG MIL Roof Top Hot Tub,3965428,Rob,,Near North Side,41.89076,-87.62277,Entire home/apt,225,31,4,2015-05-25,0.06,76,365
2512247,Furnished Gold Coast studio #402,2153,Linda,,Near North Side,41.90143,-87.63273,Entire home/apt,75,30,4,2019-12-08,0.05,4,0
2512850,The Green Room In Andersonville,9313520,Taylor,,Uptown,41.97487,-87.67027,Private room,4137,2,274,2020-03-15,3.70,1,365
2515100,Cute Private Rm in Trendy Hood!,6118013,Jason And Ela,,West Town,41.89907,-87.68085,Private room,55,2,192,2019-10-08,2.52,2,0
2515629,Cool United Center and Rush Medical District Space,12877384,Tanya,,East Garfield Park,41.88342,-87.69618,Private room,29,3,128,2020-02-22,1.78,2,82
2519442,"Warm Cozy Guest Suite, Private Bath",7858620,Cynthia,,Washington Park,41.79599,-87.62355,Private room,80,2,82,2020-02-16,1.10,1,364
2543231,Private room near Downtown,2850286,Amado,,Lower West Side,41.8579,-87.65104,Private room,68,2,220,2020-03-15,2.90,1,89
2552219,Yellow Door Chicago Bungalow,13066610,Kirby,,Irving Park,41.95163,-87.71651,Entire home/apt,200,2,3,2019-10-20,0.28,1,12
2564678,Chicago Women's Residence/Cowgirls,5654677,Urban Art,,North Lawndale,41.85448,-87.70787,Private room,45,2,6,2019-10-13,0.10,4,179
2570620,"Basement Studio w/Free St. Parking, Humboldt Park",1214607,Coral,,Humboldt Park,41.89826,-87.70336,Entire home/apt,45,1,536,2020-06-01,7.24,2,117
2583929,Next to McCormick Desk WIFI w/ KING BED +Laundry,3965428,Rob,,Near South Side,41.8537,-87.62338,Entire home/apt,129,60,16,2018-06-02,0.22,76,365
2585378,Prime Wicker Park location w/ free parking,13237444,Ryan,,West Town,41.90772,-87.68121,Private room,80,7,20,2019-10-21,0.45,1,214
2604345,Hyde Park. U of Chicago & Hospital.,1385332,Patt,,Kenwood,41.80458,-87.60508,Private room,27,1,25,2020-01-21,0.33,18,364
2604454,Cozy Single-Family Home near University of Chicago,13339125,Greg,,Hyde Park,41.78977,-87.58916,Entire home/apt,165,1,104,2020-02-16,1.46,2,0
2612989,Spacious 3 Bedroom- steps to train!,2880338,Elizabeth,,North Center,41.96089,-87.67981,Entire home/apt,150,2,23,2017-08-20,0.31,4,365
2614364,4 Bedroom APT Next to Wrigley Field,1410585,Aina,,Lake View,41.94467,-87.65856,Entire home/apt,500,2,63,2020-02-16,0.85,2,362
2619937,Chicago Bungalow is no longer for rent.,358406,Daina,,West Ridge,41.98681,-87.69806,Entire home/apt,130,1,7,2016-09-17,0.11,1,89
2658946,Lincoln Park Loft at the Zoo - 2 bedrooms/2bath,10363033,Jessica,,Lincoln Park,41.91755,-87.63592,Entire home/apt,95,1,461,2020-04-26,6.11,4,0
2659670,"11 Beds in 5*House TRAIN,CUBS, BEACH.RIVERA ARAGON",272671,Two For The Road,,Uptown,41.96821,-87.65626,Entire home/apt,700,1,123,2020-02-24,1.71,4,348
2661465,GREAT LOCATION SPECTACULAR VIEWS + BALCONY,3965428,Rob,,Loop,41.88618,-87.61888,Entire home/apt,150,31,25,2018-06-29,0.33,76,365
2671680,Magnolia Airbnb,13462463,Soo,,Edgewater,41.98705,-87.66228,Private room,85,3,82,2020-01-03,1.09,1,332
2679456,2BD Great Views Modern Luxury  w/POOL,3965428,Rob,,Near South Side,41.85211,-87.6216,Entire home/apt,200,90,6,2015-06-24,0.08,76,365
2688739,Luxury finishes in vintage wood trimmed apartment,12416635,David,,Near West Side,41.86759,-87.68204,Private room,87,1,31,2018-08-25,0.42,3,319
2693387,"The Bucktown Penthouse Family, Business, Friends",13783917,Nora,,Logan Square,41.91432,-87.6737,Entire home/apt,99,1,97,2020-05-21,2.81,1,31
2695259,Grand Vintage Lincoln Park Penthouse - 2 Bedrooms.,13793246,Kristi,,Lincoln Park,41.93227,-87.64879,Entire home/apt,159,1,104,2020-03-21,3.06,1,59
2715815,GROCERY STORE DOWNSTAIRS | KING SIZE BED | BALCONY,3965428,Rob,,Near South Side,41.85445,-87.62432,Entire home/apt,130,31,14,2016-06-10,0.19,76,351
2730613,Sweet Spacious Suite: Country in the City,13975150,Jan,,Morgan Park,41.68612,-87.67735,Entire home/apt,79,2,133,2020-04-18,1.79,2,162
2731202,"Cozy ""Faux"" Cabin Suite /Fireplace",13975150,Jan,,Morgan Park,41.68582,-87.68067,Entire home/apt,76,30,140,2020-05-03,2.22,2,358
2764548,Modern 1 bedroom in Rogers Park!,10347187,David,,Rogers Park,42.00598,-87.67211,Entire home/apt,78,2,146,2020-03-16,2.04,1,117
2782345,"1 Bed/Bath. Near Lake, Zoo, Wrigley",14230480,Brian,,Lincoln Park,41.92985,-87.64353,Entire home/apt,124,3,74,2019-11-29,0.99,1,363
2817608,"Luxury Two Bedroom, Two Bathroom Apartment",791089,Conrad,,Lake View,41.94278,-87.67221,Entire home/apt,289,3,13,2019-10-14,0.18,4,365
2819982,"McCormick Modern New 2 beds Luxury , Pool, HotTub",3965428,Rob,,Near South Side,41.85235,-87.6216,Entire home/apt,250,60,8,2016-12-02,0.11,76,365
2824585,#54-Home away from home- Safe place,13389580,Ed,,Dunning,41.94435,-87.79969,Private room,39,3,14,2018-12-31,0.19,5,324
2832376,Modern 1 Bedroom w/POOL HOT TUB Luxury,3965428,Rob,,Near South Side,41.85441,-87.62151,Entire home/apt,129,31,7,2018-07-07,0.10,76,365
2836339,Stay In the Center w/ Pool Gym Long Term Furnished,3965428,Rob,,Near North Side,41.89098,-87.62238,Entire home/apt,258,32,5,2015-01-18,0.07,76,314
2837146,Urban Farm + Bikes in Roscoe Village,4009750,Matt,,North Center,41.94795,-87.68314,Entire home/apt,128,2,163,2020-02-18,2.22,2,328
2844042,"Relax in a Custom, Creative, Artsy, Unique Apartment in West Town",8813383,Mindy + Tony,,West Town,41.89425,-87.68468,Entire home/apt,69,28,147,2020-01-06,1.98,4,288
2874467,Navy Pier Experience at Ellis Place,2465946,Becky & John,,Oakland,41.82872,-87.60826,Private room,50,1,194,2020-02-16,2.61,4,350
2874486,Gorgeous Penthouse with Stunning Views from Private Rooftop,14692157,Ross,,West Town,41.90243,-87.67028,Entire home/apt,210,2,96,2020-05-14,2.12,1,96
2875902,Amazing 2BR/2BA MICHIGAN AVE and Loop View!,3965428,Rob,,Loop,41.88766,-87.61754,Entire home/apt,220,32,5,2014-07-10,0.07,76,365
2879976,Private Room (blue)-Avondale near blueline CTA,14645112,Valerie,,Avondale,41.93758,-87.7124,Private room,75,1,249,2020-03-10,3.40,2,363
2907112,West Loop Modern Urban Retreat,6264764,Jeff And Jennifer,,Near West Side,41.88523,-87.65195,Private room,130,4,57,2020-02-17,0.78,1,361
2934604,"Cozy Wicker Park, Chicago Apartment",9791233,John,,West Town,41.9044,-87.67145,Entire home/apt,110,1,267,2020-03-16,3.64,1,175
2979322,One Bedroom Suite in Lincoln Park,33561,Mary,,Lincoln Park,41.92049,-87.65789,Entire home/apt,200,28,6,2019-11-23,0.08,1,259
2989466,Huge Studio:  Hyde Park Near U of C * Lake * MSI,15243916,Tyra,,Hyde Park,41.79748,-87.59078,Entire home/apt,115,2,135,2020-03-15,3.31,1,0
3031898,Art Collector's Pied-a'-terre,15442332,Karen Sophie,,South Shore,41.77293,-87.56951,Entire home/apt,70,32,245,2019-10-23,3.30,1,284
3052275,Amazing Private House Right at the Center of CHI,10350152,Bernie,,Near North Side,41.90263,-87.64155,Private room,94,1,71,2019-06-07,0.98,2,0
3053081,Relaxed Bucktown/Wicker Park 1B Apt,1368870,Paul,,Logan Square,41.91548,-87.67451,Entire home/apt,125,1,264,2020-03-18,3.57,1,132
3061036,Private Room-sunny loft.  McCormick place/downtown,1876022,Leslie,,Near South Side,41.85298,-87.62761,Private room,85,1,491,2020-06-16,6.63,1,212
3068787,Lincoln Square Modern 2 Bed 2 Bath,7780304,Mark And Collette,,Lincoln Square,41.96315,-87.6804,Entire home/apt,150,3,95,2019-06-26,1.62,1,322
3083343,"REMODELED SANITIZED Splendid Flat +XL Deck, Garden",209564,Ami,,Logan Square,41.91603,-87.67119,Entire home/apt,130,3,74,2020-05-31,1.07,5,8
3088192,Logan Square Apartment,15710890,Paul & Sarah,,Logan Square,41.93156,-87.71161,Entire home/apt,145,1,394,2020-03-15,5.40,1,272
3094937,Beautiful Roscoe Village Apartment!,15739917,Rachel,,North Center,41.94425,-87.68671,Entire home/apt,70,1,20,2019-05-27,0.27,1,0
3105733,King Bed in Private room in 3 BR,12416635,David,,Near West Side,41.86823,-87.68483,Private room,97,1,24,2020-03-30,0.33,3,203
3111197,"Beautiful, large, light-filled 1Bd",5863711,Masha,,Rogers Park,42.00529,-87.67761,Entire home/apt,130,3,44,2018-10-08,0.61,1,362
3138825,"South Loop Comfy 2BdRm,free parking&WiFi&Netflix",9339313,Leon,,Lower West Side,41.85683,-87.65249,Entire home/apt,69,1,434,2020-06-11,5.89,12,175
3143254,Magnificent Mile Experience at Ellis Place,2465946,Becky & John,,Oakland,41.82875,-87.60826,Private room,60,1,255,2020-05-26,3.50,4,339
3172794,LOFT606:  Gigantic Sunlit Loft!,16090300,John,,Logan Square,41.91704,-87.69375,Entire home/apt,1200,1,48,2019-11-08,0.67,10,325
3191655,Artist's Home Studio Next to Train,8333695,Melissa,,Albany Park,41.96697,-87.70906,Entire home/apt,100,3,13,2017-10-22,0.18,1,179
3217145,Pride Perfect Boystown-PVT KG Bed/Roscoe Halsted,16292516,Michael,,Lake View,41.93493,-87.6462,Private room,179,1,242,2019-10-14,3.30,4,365
3241929,Relax in the Sauna at an Eclectic Loft-Style Home,4020105,Nathan,,West Town,41.90226,-87.6797,Private room,172,1,218,2020-03-01,2.98,1,325
3267902,Ravenswood Guest House Annex,2676165,Richard,,Edgewater,41.9895,-87.66685,Entire home/apt,85,2,267,2020-03-17,3.64,1,329
3292054,The Roscoe House near Wrigley Field,5960265,Garrett And Courtney,,Lake View,41.94313,-87.65613,Entire home/apt,450,3,141,2019-10-27,1.96,4,323
3293564,The Roscoe House: Onyx Room,5960265,Garrett And Courtney,,Lake View,41.94465,-87.65477,Private room,99,2,50,2020-02-16,0.70,4,306
3295017,The Roscoe House: Master Bedroom,5960265,Garrett And Courtney,,Lake View,41.94276,-87.65498,Private room,99,2,23,2020-03-15,0.32,4,306
3298786,Private ROOM (pink)-Avondale near blueline CTA,14645112,Valerie,,Avondale,41.93625,-87.71245,Private room,75,1,78,2019-11-11,1.09,2,362
3300206,Private Studio close to everything!,16667747,Gena,,West Town,41.90832,-87.69444,Entire home/apt,75,1,61,2019-10-28,1.08,1,331
3302759,Chicago duplex-perfect for groups!,16680094,Shana & Mike,,West Town,41.89885,-87.68007,Entire home/apt,299,2,156,2020-03-08,2.24,3,42
3303813,The Roscoe House: Green Room,5960265,Garrett And Courtney,,Lake View,41.94279,-87.65548,Private room,75,2,81,2020-02-16,1.11,4,306
3308694,"""The Annex II"" Huge 1,600 Sq foot Apartment",16707041,Matthew,,Near West Side,41.8867,-87.64338,Entire home/apt,299,2,38,2020-02-16,0.83,2,361
3329088,East Garfield Park 2 Bedroom,16807770,William,,East Garfield Park,41.88373,-87.70718,Entire home/apt,85,2,89,2019-11-11,1.22,1,361
3373118,"2-BR, 2-BA LUXURY CONDO HUMBOLDT PK",3533788,Janet,,West Town,41.90961,-87.69635,Entire home/apt,130,30,0,,,2,364
3376665,Private room and private bath in luxury condo,3533788,Janet,,West Town,41.90968,-87.69768,Private room,90,2,63,2019-10-15,1.01,2,365
3385966,Welcome to your 2BD Penthouse,9995028,Chad,,Lake View,41.93755,-87.66932,Entire home/apt,147,2,142,2020-06-04,2.27,1,347
3394750,Park Side Apt. Walk to Orange Line!,8781008,Jenny,,Mckinley Park,41.82583,-87.67534,Entire home/apt,95,1,88,2020-06-02,2.71,2,351
3423436,Budget travel at Great Location,17217012,Janet,,Lake View,41.94177,-87.65147,Private room,70,2,0,,,2,0
3434136,Beautiful West Lakeview location,17217012,Janet,,Lake View,41.9402,-87.65133,Private room,75,2,143,2017-10-30,1.99,2,352
3453656,Private large room with your own bathroom,17405364,Jennifer,,Rogers Park,41.99993,-87.66844,Private room,45,7,34,2020-03-18,0.56,2,105
3488317,Brewers & Reds  vs Cubs Wrigleyville - 3 bdrms,3621097,Marcus,,Lake View,41.94328,-87.6487,Entire home/apt,375,1,6,2018-09-16,0.17,3,0
3497096,Vintage Lincoln Park Apt - Perfect for Long-Term,4336170,Catrina,,Lincoln Park,41.92709,-87.66337,Entire home/apt,59,3,16,2020-05-15,0.23,2,280
3517984,Private room w/bath in urban canopy,11294056,Amanda,,Hyde Park,41.7998,-87.59381,Private room,75,1,307,2020-03-21,4.31,1,295
3521727,Penthouse condo w/ private roof deck! 2BR / 2 BA,17733782,Brittany,,Lake View,41.94009,-87.65697,Entire home/apt,230,30,9,2018-07-22,0.13,1,0
3534562,Stylish Lincoln Park 2BR w/patio,2013410,Peter,,Lincoln Park,41.92716,-87.65788,Entire home/apt,175,1,359,2020-05-13,5.11,1,0
3562948,The Comfy - Cozy place,17939019,John,,Mckinley Park,41.82616,-87.67481,Entire home/apt,112,4,114,2020-03-15,1.59,1,0
3563297,Bill Murray Suite in Trendy Hood! NEW Mini-fridge!,6118013,Jason And Ela,,West Town,41.90182,-87.68402,Private room,55,2,175,2019-11-11,2.43,2,0
3570616,1 Bedroom Victorian Beauty at Logan Square!,3920450,Vas,,Logan Square,41.9293,-87.72039,Entire home/apt,95,31,141,2020-05-01,1.96,3,266
3571862,DOWNTOWN 1 BED MILLENNIUM PARK LOCATION +SPA,3965428,Rob,,Loop,41.88626,-87.61621,Entire home/apt,140,31,12,2017-07-27,0.17,76,365
3580497,⭐️Two Bedroom Apartment In Historic Building ⭐️,3986873,Elena,,Near North Side,41.89805,-87.62977,Entire home/apt,91,31,86,2019-09-24,1.19,14,275
3585870,Ideal Location in Logan Square 1BR,2058872,Jake,,Logan Square,41.92245,-87.70345,Entire home/apt,110,2,223,2020-02-16,3.10,1,175
3590692,"Modern, Super-CLEAN, Garden Level  Bedroom 3",12955486,Luke & Ligia,,Edgewater,41.99041,-87.66022,Private room,64,20,33,2019-08-24,0.46,3,365
3627357,Perfect Lincoln Park Apt+Huge Deck,18273211,Nikki,,Lincoln Park,41.92529,-87.66642,Entire home/apt,199,2,66,2019-10-21,0.92,1,360
3634631,Perfect for One in Charming home.,2453507,Estelle,,Rogers Park,42.00355,-87.6738,Private room,70,3,13,2017-09-16,0.21,3,337
3638346,Gorgeous Private Bed/Bath Steps From the Lake,18353689,Marika,,Rogers Park,42.00565,-87.6633,Private room,99,2,117,2020-03-14,1.63,1,137
3638744,Chicago Suite 1BR/1BA (3709-G2),837429,Petru,,Irving Park,41.96024,-87.72159,Entire home/apt,67,3,27,2020-05-09,0.38,2,314
3639045,Modern suite in Victorian Garden setting.,8607123,Grainne,,Edgewater,41.99783,-87.67373,Entire home/apt,51,30,3,2020-02-06,0.14,1,300
3666681,NEW ULTRA LUXURY CONDO RIVER-NORTH Roof-Top Pool,3965428,Rob,,Near North Side,41.88975,-87.63425,Entire home/apt,200,30,14,2019-09-11,0.20,76,365
3667996,Bohemian basement. Private bathroom. U of Chicago.,1385332,Patt,,Kenwood,41.80285,-87.60354,Private room,34,2,29,2019-11-30,0.42,18,179
3684028,Lincoln Park Charm,18732858,Shannon,,Lincoln Park,41.9318,-87.65113,Entire home/apt,150,2,64,2019-10-13,0.90,1,0
3689246,River North Stunner,17887470,Loren,,Near North Side,41.89768,-87.6437,Entire home/apt,210,2,34,2019-10-17,0.48,1,180
